bookID,title,authors,average_rating,isbn,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,publisher
39504,The Girl with the Long Green Heart,Lawrence Block,3.75,0843955856,9780843955859,eng,251,1236,115,11/1/2005,Hard Crime Case
39505,The Burglar Who Painted Like Mondrian (Bernie Rhodenbarr  #5),Lawrence Block,3.88,0060731435,9780060731434,eng,311,2063,103,7/26/2005,HarperTorch
39506,The Burglar Who Liked to Quote Kipling (Bernie Rhodenbarr  #3),Lawrence Block,3.83,0060731257,9780060731250,eng,304,2473,138,3/1/2005,HarperTorch
39508,Out on the Cutting Edge (Matthew Scudder  #7),Lawrence Block,4.07,0752837494,9780752837499,eng,244,2383,115,12/7/2000,Orion
39509,Writing the Novel: From Plot to Print,Lawrence Block,3.95,0898792088,9780898792089,eng,197,347,36,10/28/2002,Writer's Digest Books
39510,The Burglar Who Traded Ted Williams (Bernie Rhodenbarr  #6),Lawrence Block,3.89,0060731443,9780060731441,eng,384,2190,98,10/25/2005,HarperTorch
39518,Gilda Joyce: Psychic Investigator (Gilda Joyce  #1),Jennifer Allison,3.89,0142406988,9780142406984,eng,336,5227,400,11/23/2006,Puffin Books
39526,Boeing Versus Airbus: The Inside Story of the Greatest International Competition in Business,John Newhouse,3.63,1400043360,9781400043361,eng,254,247,28,1/16/2007,Alfred A. Knopf
39535,Fabulous Small Jews,Joseph Epstein,3.90,0618446583,9780618446582,en-US,352,192,29,7/6/2004,Mariner Books
39539,Feast: Food to Celebrate Life,Nigella Lawson,4.15,1401301363,9781401301361,eng,480,7285,86,10/27/2004,Hachette Books
39541,How to Be a Domestic Goddess: Baking and the Art of Comfort Cooking,Nigella Lawson/Petrina Tinslay,3.97,0786867973,9780786867974,en-US,374,251,18,11/14/2001,Hyperion Books
39542,How to Be a Domestic Goddess: Baking and the Art of Comfort Cooking,Nigella Lawson,3.97,0786886811,9780786886814,eng,384,29553,254,9/1/2005,Hachette Books
39543,Forever Summer,Nigella Lawson,4.00,0701176156,9780701176150,eng,279,4230,43,6/2/2005,Chatto  Windus
39571,programming.java: An Introduction to Programming Using Java: An Introduction to Programming Using Java,Rick Decker/Stuart Hirshfield,4.00,0534371094,9780534371098,eng,640,1,0,12/24/1999,Course Technology
39580,The American Campaign: U.S. Presidential Campaigns and the National Vote,James E. Campbell,5.00,089096940X,9780890969403,eng,314,0,0,5/1/2000,Texas A&M University Press
39582,The Anglo-Saxons,James Campbell/Eric John/Patrick Wormald,4.04,0140143955,9780140143959,eng,272,550,28,3/28/1991,Penguin
39585,The Final Frontiersman: Heimo Korth and His Family  Alone in Alaska's Arctic Wilderness,James   Campbell,4.21,074345314X,9780743453141,en-US,320,1179,141,9/13/2005,Atria Books
39622,The Untamed One (Wild Wulfs of London  #2),Ronda Thompson,4.01,0312935749,9780312935740,eng,320,925,42,5/2/2006,St. Martin's Paperbacks
39623,The Cursed One (Wild Wulfs of London  #3),Ronda Thompson,4.02,0312935757,9780312935757,eng,305,1006,46,11/28/2006,St. Martin's Paperbacks
39624,The Dark One (Wild Wulfs of London  #1),Ronda Thompson,3.87,0312935730,9780312935733,eng,341,1734,98,11/1/2005,St. Martin's Press
39625,Call of the Moon,Ronda Thompson,3.74,0505525151,9780505525154,eng,352,126,8,1/1/2009,Love Spell
39632,Bad (Fearless  #13),Francine Pascal,3.97,0743415353,9780743415354,en-GB,215,728,6,7/10/2002,Simon & Schuster Childrens Books
39633,Fear (Fearless  #23),Francine Pascal,3.97,0743449320,9780743449328,eng,208,436,6,9/1/2002,Simon & Schuster Childrens Books
39636,Twisted (Fearless  #4),Francine Pascal,3.94,0671773453,9780671773458,eng,240,1582,24,6/22/2002,Simon & Schuster Childrens Books
39637,Run (Fearless  #3),Francine Pascal,3.93,067103748X,9780671037482,eng,205,2262,50,3/1/2000,Simon & Schuster (Trade Division)
39638,Killer (Fearless  #12),Francine Pascal,4.03,0743408667,9780743408660,eng,222,784,12,11/6/2000,Simon & Schuster Childrens Books
39639,Alone (Fearless  #22),Francine Pascal,3.97,0743449312,9780743449311,eng,224,490,5,7/16/2002,Simon & Schuster Childrens Books
39640,Tears (Fearless  #15),Francine Pascal,3.97,0743412494,9780743412490,eng,214,644,11,5/1/2001,Simon Pulse
39660,The Shawshank Redemption,Mark Kermode/Rob White,4.43,0851709680,9780851709680,eng,96,725,42,8/26/2003,British Film Institute
39661,The Shawshank Redemption: The Shooting Script,Frank Darabont/Stephen King,4.64,1557042462,9781557042460,eng,184,2406,29,9/30/2004,Newmarket Press
39662,Different Seasons,Stephen King,4.35,0751514624,9780751514629,eng,560,127648,2080,2/16/1995,Warner Books
39671,The Real Frank Zappa Book,Frank Zappa/Peter Occhiogrosso,4.13,0330316257,9780330316255,eng,352,4934,223,8/3/1990,Picador USA
39685,Homegrown Democrat: A Few Plain Thoughts from the Heart of America,Garrison Keillor,3.96,0143037684,9780143037682,eng,288,1182,134,8/29/2006,Penguin Books
39690,Good Poems for Hard Times,Garrison Keillor/Charles Bukowski/Robert Burns/Hayden Carruth/Raymond Carver/Billy Collins/Noël Coward/Carl Dennis/E.E. Cummings/Emily Dickinson/Stephen Dobyns/Fleur Adcock/John Donne/Rita Dove/Stephen Dunn/Lawrence Ferlinghetti/Robert Frost/Erica Funkhouser/Donald Hall/Patricia Hampl/Thomas Hardy/Jim Harrison/W.H. Auden/Jennifer Michael Hecht/David Ignatow/John Keats/X.J. Kennedy/Jane Kenyon/Galway Kinnell/Maxine Kumin/Kate Light/Henry Wadsworth Longfellow/Louis MacNeice/Hilaire Belloc/Herman Melville/W.S. Merwin/Edna St. Vincent Millay/Howard Nemerov/Sharon Olds/Mary Oliver/Grace Paley/Lawrence Raab/Kenneth Rexroth/Wendell Berry/Carl Sandburg/John Berryman/Elizabeth Bishop/William Blake/Philip   Booth/Virginia Hamilton Adair/Liesl Mueller,4.14,0143037676,9780143037675,eng,344,2662,214,8/29/2006,Penguin Books
39692,Good Poems,Garrison Keillor,4.18,0142003441,9780142003442,eng,476,6060,389,8/26/2003,Penguin Books
39700,Managers Not MBAs: A Hard Look at the Soft Practice of Managing and Management Development,Henry Mintzberg,3.83,1576753514,9781576753514,en-US,464,146,7,8/1/2005,Berrett-Koehler Publishers
39707,Hell No  We Won't Go! Resisting the Draft During the Vietnam War,Sherry Gershon Gottlieb,4.50,0670839353,9780670839353,eng,274,8,1,7/1/1991,Viking
39724,Marsha Is Only a Flower (Marsha  #2),Barbara Bottner,3.82,0307263304,9780307263308,eng,48,20,1,4/1/2000,Random House Books for Young Readers
39733,Almond Cookies & Dragon Well Tea,Cynthia Chin-Lee/Youshan Tang,3.89,1879965038,9781879965034,eng,37,9,0,5/1/1993,Polychrome Publishing Corporation
39747,The Empire of Ice Cream,Jeffrey Ford/Jonathan Carroll,4.03,1930846398,9781930846395,eng,320,426,37,4/1/2006,Golden Gryphon Press
39748,The Fantasy Writer's Assistant and Other Stories,Jeffrey Ford,4.09,193084610X,9781930846104,eng,247,207,23,8/1/2002,Golden Gryphon Press
39749,Memoranda,Jeffrey Ford/Jacques Guiod,3.90,2290319708,9782290319703,fre,253,206,13,12/10/2002,J'ai Lu
39763,The Mystical Poems of Rumi 1: First Selection  Poems 1-200,Rumi/A.J. Arberry,4.28,0226731510,9780226731513,eng,208,114,8,3/15/1974,University Of Chicago Press
39771,Ruby Gloom's Guide to Friendship,Matt Riser/Martin Hsu,4.36,0810958627,9780810958623,eng,72,38,4,5/1/2005,Harry N. Abrams
39773,Slouching Toward Nirvana,Charles Bukowski/John   Martin,3.99,0060577045,9780060577049,eng,288,1937,105,1/3/2006,Ecco
39774,Mockingbird Wish Me Luck,Charles Bukowski,4.13,0876851383,9780876851388,eng,160,1818,85,5/31/2002,Ecco
39784,Seventeen and In-Between,Barthe DeClements,3.81,0140364757,9780140364750,eng,176,227,8,8/1/1993,Puffin
39785,How Do You Lose Those Ninth-grade Blues?,Barthe DeClements,3.74,0140363335,9780140363333,eng,144,10,1,4/1/1993,Puffin
39792,The Man Who Smiled (Kurt Wallander #4),Henning Mankell/Laurie Thompson,3.93,1565849930,9781565849938,eng,325,14322,521,9/19/2006,The New Press
39793,Before the Frost (Linda Wallander #1),Henning Mankell/Ebba Segerberg,3.85,1400095816,9781400095810,eng,375,8359,483,2/14/2006,Vintage Crime/Black Lizard
39795,The Dogs of Riga (Kurt Wallander  #2),Henning Mankell/Laurie Thompson,3.72,1400031524,9781400031528,eng,326,17060,1016,4/13/2004,Vintage Crime/Black Lizard
39796,Sidetracked (Kurt Wallander  #5),Henning Mankell/Steven T. Murray,4.07,1400031567,9781400031566,eng,432,15178,574,5/13/2003,Vintage Crime/Black Lizard
39797,The Return of the Dancing Master,Henning Mankell/Laurie Thompson,3.91,1400076951,9781400076956,swe,406,5341,314,2/8/2005,Vintage Crime/Black Lizard
39799,One Step Behind  (Kurt Wallander  #7),Henning Mankell/Ebba Segerberg,4.09,0099448874,9780099448877,eng,450,11885,481,4/3/2003,Vintage
39801,The White Lioness (Kurt Wallander  #3),Henning Mankell/Laurie Thompson,3.84,0099464691,9780099464693,eng,576,12367,709,9/4/2003,Vintage
39806,Black Like Us: A Century of Lesbian  Gay  and Bisexual African American Fiction,Devon W. Carbado/Evelyn C. White/Dwight A. McBride/Donald Weise,4.33,1573441082,9781573441087,eng,600,127,16,5/28/2002,Cleis Press
39819,Dogged Pursuit (Jack and Jamie #5),Lee Charles Kelley,3.86,0060732296,9780060732295,eng,320,64,6,6/27/2006,Avon
39820,To Collar a Killer (Jack and Jamie #3),Lee Charles Kelley,3.76,0060524952,9780060524951,eng,304,70,6,11/30/2004,Avon
39822,A Nose for Murder (Jack and Jamie #1),Lee Charles Kelley,3.52,0060524936,9780060524937,eng,267,97,13,3/1/2003,Avon Books
39823,Murder Unleashed (Jack and Jamie #2),Lee Charles Kelley,3.95,0060524944,9780060524944,eng,304,61,10,1/1/2004,Avon Books
39829,His Princess Devotional: A Royal Encounter With Your King,Sheri Rose Shepherd,5.00,1590529626,9781590529621,eng,240,2,0,10/16/2007,Multnomah
39836,How to Be Happy All the Time,Paramahansa Yogananda,4.36,1565892151,9781565892156,eng,167,317,19,6/1/2006,Crystal Clarity Publishers
39849,Illuminata: A Return to Prayer,Marianne Williamson,4.28,1573225207,9781573225205,eng,301,2551,84,11/1/1995,Riverhead Books
39855,Ten Kids  No Pets,Ann M. Martin,3.91,0590422448,9780590422444,eng,174,88,11,4/1/1989,Scholastic
39872,Encyclopedia of an Ordinary Life,Amy Krouse Rosenthal,3.92,1400080460,9781400080465,eng,240,5067,897,12/6/2005,Broadway Books
39876,The OK Book,Amy Krouse Rosenthal/Tom Lichtenheld,3.96,0061152552,9780061152559,en-US,40,1019,189,4/24/2007,HarperCollins
39889,Grey Eminence,Aldous Huxley,4.16,0099477823,9780099477822,en-US,320,196,14,4/7/2005,Vintage Classics
39899,Arms and Armor: A Pictorial Archive from Nineteenth-Century Sources,Carol Belanger Grafton,3.96,0486285618,9780486285610,eng,128,26,1,7/25/1995,Dover Publications
39902,Bittersweet: Recipes and Tales from a Life in Chocolate,Alice Medrich/Deborah Jones,4.28,1579651607,9781579651602,eng,378,359,25,11/15/2003,Artisan
39904,Chocolate and the Art of Low-Fat Desserts,Alice Medrich,4.00,044651666X,9780446516662,eng,192,38,1,10/28/1994,Warner Books (NY)
39905,A Year in Chocolate: Four Seasons of Unforgettable Desserts,Alice Medrich,3.74,0446526649,9780446526647,eng,152,28,1,10/24/2001,Warner Books (NY)
39906,Cocolat: Extraordinary Chocolate Desserts,Alice Medrich/Patricia Brabant,4.56,0446514195,9780446514194,eng,192,80,10,10/1/1990,Grand Central Publishing
39910,The Bread Baker's Apprentice: Mastering the Art of Extraordinary Bread,Peter Reinhart/Ron Manville,4.28,1580082688,9781580082686,eng,320,8552,248,11/14/2001,Ten Speed Press
39913,Beach Blanket Bad Boys,Linda Lael Miller/Alison Kent/Lucy Monroe/Jill Shalvis/Susanna Carr/Morgan Leigh,3.89,0758210949,9780758210944,eng,352,1031,27,6/7/2005,Kensington
39916,Epileptic,David B.,3.88,0375714685,9780375714689,eng,368,11891,534,7/4/2005,Pantheon
39926,The Beauty Myth,Naomi Wolf,3.89,0060512180,9780060512187,eng,368,16760,909,9/24/2002,Harper Perennial
39933,How to Read Literature Like a Professor,Thomas C. Foster,3.65,006000942X,9780060009427,eng,314,16550,1826,11/14/2014,Harper Perennial
39934,Reading Like a Writer: A Guide for People Who Love Books and for Those Who Want to Write Them,Francine Prose,3.77,0060777052,9780060777050,eng,297,7914,1094,4/10/2007,Harper Perennial
39936,After,Francine Prose,3.49,0060080833,9780060080839,eng,352,1782,268,5/11/2004,HarperTeen
39937,Blue Angel,Francine Prose,3.35,0060882034,9780060882037,eng,314,2948,383,2/28/2006,Harper Perennial
39941,Household Saints,Francine Prose,3.70,0060507276,9780060507275,en-US,272,370,47,4/1/2003,Harper Perennial
39959,The Carl Hiaasen Collection: Lucky You and Sick Puppy,Carl Hiaasen/Edward Asner,4.32,0739340824,9780739340820,en-US,0,90,5,6/6/2006,Random House Audio
39961,He Came to Set the Captives Free,Rebecca  Brown,4.09,0883683237,9780883683231,en-US,288,1598,168,7/1/1992,Whitaker House
39963,A Long Way from Chicago (A Long Way from Chicago  #1),Richard Peck,3.94,0142401102,9780142401101,eng,160,30141,2106,4/12/2004,Puffin Books
39969,A Long Way from Chicago (Saddleback's Focus on Reading Study Guides),Lisa S.  French,4.00,1599051125,9781599051123,eng,42,1,0,8/5/2006,Saddleback Educational Publishing  Inc.
39970,The Dreadful Future of Blossom Culp (Blossom Culp  #3),Richard Peck,3.78,0141310944,9780141310947,eng,192,561,37,4/23/2001,Puffin
39980,A Year Down Yonder (A Long Way from Chicago  #2),Richard Peck,4.11,0142300705,9780142300701,eng,160,26143,1638,11/21/2002,Puffin Books
39988,Matilda,Roald Dahl/Quentin Blake,4.31,0141301066,9780141301068,eng,240,541914,11576,6/1/1998,Puffin Books
39989,Matilda Bone,Karen Cushman/Trina Schart Hyman,3.74,0440418224,9780440418221,eng,176,3061,215,3/12/2002,Yearling
39993,The Full Matilda,David Haynes,4.00,0767915690,9780767915694,eng,384,46,5,5/11/2004,Broadway Books
39994,Tuscan Countess: The Life and Extraordinary Times of Matilda of Canossa,Michele K. Spike,3.68,0865652422,9780865652422,eng,312,51,10,9/28/2004,Vendome Press
40003,The History of Rome  Books 21-30: The War with Hannibal,Livy/Aubrey de Sélincourt/Betty Radice,4.14,014044145X,9780140441451,eng,711,3103,46,7/30/1972,Penguin Classics
40004,Hannibal,Theodore Ayrault Dodge/Ian M. Cuthbertson,4.13,076076896X,9780760768969,eng,592,19,2,7/16/2005,Barnes  Noble
40005,Hannibal's Children,John Maddox Roberts,3.68,0441010385,9780441010387,eng,359,204,18,3/25/2003,Berkley Publishing Group
40007,Hannibal Crosses the Alps: The Invasion of Italy & the Second Punic War,John Prevas,3.83,0306810700,9780306810701,en-US,256,91,11,9/17/2001,Da Capo Press
40010,Hannibal: Enemy Of Rome,Leonard Cottrell,3.89,0306804980,9780306804984,eng,248,129,17,8/22/1992,Da Capo Press
40012,Goodman & Gilman's the Pharmacological Basis of Therapeutics,Laurence L. Brunton/John S. Lazo/Keith  L. Parker,4.29,0071422803,9780071422802,eng,2021,185,8,9/21/2005,McGraw-Hill Professional Publishing
40016,Young Goodman Brown and Other Short Stories,Nathaniel Hawthorne,3.86,0486270602,9780486270609,eng,111,9101,126,2/5/1992,Dover Publications
40020,A Patchwork Planet,Anne Tyler,3.79,080411918X,9780804119184,eng,320,11355,571,5/1/2001,Ballantine Books
40021,A Slipping-Down Life,Anne Tyler,3.61,0345478959,9780345478955,eng,192,3335,142,5/4/2004,Ballantine Books
40022,The Hound of the Baskervilles: Another Adventure of Sherlock Holmes  with "the Adventure of the Speckled Band",Arthur Conan Doyle/Francis O'Gorman,4.11,1551117223,9781551117225,eng,300,1356,32,1/10/2006,Broadview Press Inc
40023,The Hound of the Baskervilles,Patrick Nobes/Arthur Conan Doyle/Jennifer Bassett/Tricia Hedge,3.91,019423035X,9780194230353,eng,105,136,11,9/12/2000,Oxford University Press  USA
40024,The Alienist (Dr. Laszlo Kreizler  #1),Caleb Carr,4.06,0812976142,9780812976144,eng,498,126669,5578,10/24/2006,Random House
40030,My Movie Business,John Irving,3.34,0552998680,9780552998680,eng,158,27,2,10/5/2000,Black Swan
40031,A Son of the Circus,Irving John,3.63,0747518459,9780747518457,eng,633,139,14,9/1/1994,Bloomsbury
40033,John Hammond on Record: An Autobiography,John   Hammond/Irving Townsend,4.06,0140057056,9780140057058,eng,432,27,2,2/26/1981,Penguin Books
40042,Always Remember Me: How One Family Survived World War II,Marisabina Russo,4.13,0689869207,9780689869204,en-US,48,135,37,4/1/2005,Atheneum Books for Young Readers
40048,Un rôle qui me convient,Richard Russo/Jean-Luc Piningre,4.02,2264034890,9782264034892,fre,430,6,0,8/29/2002,Éditions 10/18
40049,Monkeys,Susan Minot,3.67,0375708367,9780375708367,eng,176,1219,105,8/8/2000,Vintage
40051,Evening,Susan Minot,3.37,0375700269,9780375700262,eng,288,3765,550,9/7/1999,Vintage
40053,Three Genres: Writing Fiction/Literary Nonfiction  Poetry  and Drama,Stephen Minot,3.64,0132197383,9780132197380,eng,476,36,3,7/1/2006,Prentice Hall
40054,The Tiny One,Eliza Minot,3.68,037570633X,9780375706332,eng,258,248,43,10/17/2000,Vintage
40067,Thunderstruck,Erik Larson,3.70,1400080665,9781400080663,eng,463,30574,3534,10/24/2006,Crown Publishing Group (NY)
40070,The Naked Consumer: How Our Private Lives Become Public Commodities,Erik  Larson,3.71,0140233032,9780140233032,eng,288,163,18,2/1/1994,Penguin Books
40076,Artful Paper Dolls: New Ways to Play with a Traditional Form,Terry  Taylor,4.07,1579907156,9781579907150,eng,144,59,5,8/1/2006,Lark Books
40081,The Meanest Doll in the World (Doll People  #2),Ann M. Martin/Laura Godwin/Brian Selznick,3.96,0786852976,9780786852970,en-GB,304,5717,417,5/15/2005,Little  Brown Books for Young Readers
40090,Sacred Games (Sacred Games),Vikram Chandra,3.93,0061130354,9780061130359,eng,916,5983,724,1/9/2007,HarperCollins
40100,Riding the Bus with My Sister: A True Life Journey,Rachel Simon,3.76,0452284554,9780452284555,eng,304,5226,771,8/26/2003,Plume
40102,Blink: The Power of Thinking Without Thinking,Malcolm Gladwell,3.93,0316010669,9780316010665,eng,296,437507,12937,4/3/2007,Back Bay Books
40106,Beatrice's Goat,Page McBrier/Lori Lohstoeter/Hillary Rodham Clinton,4.25,0689869908,9780689869907,eng,40,546,113,7/1/2004,Aladdin
40127,Leonardo's Swans,Karen Essex,3.72,0767923065,9780767923064,eng,351,5473,230,1/9/2007,Anchor Books
40128,The Notebooks of Leonardo da Vinci,Leonardo da Vinci/Irma A. Richter,3.93,0192838970,9780192838971,eng,432,70,2,1/28/1999,Oxford University Press
40130,Leonardo da Vinci: Obra pictorica completa y obra grafica,Frank Zöllner/Johannes Nathan/Frank Zöllner,4.26,3822817341,9783822817346,spa,696,56,4,2/1/2003,Taschen
40132,Leonardo on Painting: An Anthology of Writings by Leonardo da Vinci; With a Selection of Documents Relating to his Career as an Artist,Leonardo da Vinci/Martin Kemp,4.17,0300090951,9780300090956,eng,336,120,4,8/11/2001,Yale University Press
40138,Bone In The Throat,Anthony Bourdain,3.39,1841952877,9781841952871,eng,290,30,4,4/30/2002,Canongate Books
40139,Gone Bamboo,Anthony Bourdain,3.48,1841953679,9781841953670,eng,286,1066,74,5/1/2002,Canongate Books
40143,The Family That Couldn't Sleep: A Medical Mystery,D.T. Max,3.91,081297252X,9780812972528,eng,299,237,48,9/11/2007,Random House Trade Paperbacks
40145,Dear Genius: The Letters of Ursula Nordstrom,Ursula Nordstrom/Leonard S. Marcus/Maurice Sendak,4.40,0064462358,9780064462358,eng,406,533,112,3/31/2000,HarperCollins
40146,"Dear Genius...": A Memoir of My Life with Truman Capote,Jack Dunphy,3.33,0070183171,9780070183179,eng,275,36,6,12/1/1987,McGraw-Hill Companies
40152,Only Revolutions,Mark Z. Danielewski,3.21,0375421769,9780375421761,eng,360,4791,443,9/12/2006,Pantheon Books
40153,The Whalestoe Letters,Mark Z. Danielewski,4.04,0375714413,9780375714412,eng,83,2112,96,10/10/2000,Pantheon
40155,La Maison des feuilles,Mark Z. Danielewski/Christophe Claro,4.10,2207252000,9782207252000,fre,978,79,13,8/29/2002,Denoël
